Campaign,Username,Profile ID,Email Ban,Account Manager(VIP) / Black List,VIP Category,Type,Value,Agent's Gender,Agent,Date of Call,Time of Call,Month of Call,Response,Attitude,Reason,Promo Code Credited,Comments,Feedback,Loyalty,Agent 2nd attempt,Response 2nd attempt,Attitude 2nd attempt,Reason 2nd attempt
VIP Day 10 Avg Dep <100,pvasilos,1102680,NO,NO,BRONZE,Under Review,NA,M,D. Nompilakis,29-Jul-2026,14:00,2026-07,ANSWERED,Neutral,C didn't have time to talk,SBVIP100-100,-,-,-,-,-,-,-
VIP Day 10 Avg Dep <100,Agoulionis,1489590,NO,NO,BRONZE,Casino & Sportsbook,NA,M,C.Gedikidis,29-Jul-2026,14:00,2026-07,ANSWERED,Neutral,C may deposit at some point,SBVIP100-100,-,-,-,-,-,-,-
VIP Day 10 Avg Dep <100,Eleninosil,4860953,NO,NO,BRONZE,Casino Player,NA,F,M.Ntouni,29-Jul-2026,14:00,2026-07,UNANSWERED,-,-,-,-,-,-,M.Ntouni,UNANSWERED,-,-
VIP Day 10 Avg Dep <100,apadoss1,1694613,NO,NO,BRONZE,Casino Player,NA,F,M.Ntouni,29-Jul-2026,14:00,2026-07,ANSWERED,Neutral,C may deposit at some point,CS-VIP300,-,-,-,-,-,-,-
VIP Day 10 Avg Dep <100,hbejko93,836339,NO,NO,BRONZE,Industry,NA,F,M.Ntouni,29-Jul-2026,14:00,2026-07,UNANSWERED,-,-,-,-,-,-,M.Ntouni,UNANSWERED,-,-
VIP Day 10 Avg Dep <100,Mariazah,1216439,NO,NO,GOLD,Casino Player,NA,F,M.Ntouni,29-Jul-2026,14:00,2026-07,UNANSWERED,-,-,CS-VIP300,-,-,-,M.Ntouni,ANSWERED,Neutral,C may deposit at some point
VIP Day 10 Avg Dep <100,nikech,3436363,NO,NO,BRONZE,Casino & Sportsbook,NA,F,M.Ntouni,29-Jul-2026,14:00,2026-07,UNANSWERED,-,-,CS-VIP300,-,-,-,M.Ntouni,ANSWERED,Neutral,C may deposit at some point
VIP Day 10 Avg Dep <100,nunoschan13,6812626,NO,NO,BRONZE,Sportsbook,NA,F,M.Ntouni,29-Jul-2026,14:00,2026-07,ANSWERED,Negative,C hung up the phone,SBVIP100-100,-,-,-,-,-,-,-
VIP Day 10 Avg Dep <100,Michos31,8085709,NO,NO,SILVER,Casino Player,NA,M,A.Karatsis,29-Jul-2026,14:00,2026-07,UNANSWERED,-,-,-,-,-,-,A.Karatsis,UNANSWERED,-,-
VIP Day 10 Avg Dep <100,pepecbr,1013570,NO,NO,BRONZE,Casino Player,NA,M,A.Karatsis,29-Jul-2026,14:00,2026-07,ANSWERED,Neutral,C may deposit at some point,CS-VIP300,-,-,-,-,-,-,-
VIP Day 10 Avg Dep <100,Albicau,1825579,NO,NO,BRONZE,Casino Player,NA,M,A.Karatsis,29-Jul-2026,14:00,2026-07,ANSWERED,Negative,C has stopped gambling,CS-VIP300,-,-,-,-,-,-,-
VIP Day 10 Avg Dep <100,vaggelis1203,1778536,NO,NO,BRONZE,Sportsbook,NA,M,A.Karatsis,29-Jul-2026,14:00,2026-07,ANSWERED,Callback,-,SBVIP100-100,-,-,-,A.Karatsis,ANSWERED,Neutral,C may deposit at some point
VIP Day 10 Avg Dep <100,mpentevis14,1252071,NO,NO,BRONZE,Sportsbook,NA,M,A.Karatsis,29-Jul-2026,14:00,2026-07,ANSWERED,Positive,C will deposit,SBVIP100-100,-,-,-,-,-,-,-
VIP Day 10 Avg Dep <100,valantis1610,1001518,NO,NO,BRONZE,Casino & Sportsbook,NA,M,A.Karatsis,29-Jul-2026,14:00,2026-07,UNANSWERED,-,-,-,-,-,-,A.Karatsis,UNANSWERED,-,-
VIP Day 30,Bekirli1907,1643959,NO,NO,BRONZE,Casino & Sportsbook,NA,M,V. Karakonstantis,29-Jul-2026,14:00,2026-07,UNANSWERED,-,-,-,-,-,-,V. Karakonstantis,UNANSWERED,-,-
VIP Day 30,ntinosm65,5766901,NO,NO,SILVER,Casino Player,NA,M,D. Nompilakis,29-Jul-2026,14:00,2026-07,UNANSWERED,-,-,-,-,-,-,D. Nompilakis,UNANSWERED,-,-
VIP Day 30,efstrabet13,1768331,NO,NO,BRONZE,Casino Player,NA,M,C.Gedikidis,29-Jul-2026,14:00,2026-07,ANSWERED,Positive,C will deposit,CS-VIP1000,-,-,-,-,-,-,-
VIP Day 30,Unknowncr7,1984728,NO,NO,BRONZE,Casino Player,NA,F,M.Ntouni,29-Jul-2026,14:00,2026-07,ANSWERED,Neutral,C may deposit at some point,CS-VIP1000,-,-,-,-,-,-,-
VIP Day 30,potikoglou76,1143133,NO,NO,BRONZE,Casino Player,NA,M,A.Karatsis,29-Jul-2026,14:00,2026-07,CANNOT CONNECT TO NUMBER,-,-,-,call blocking,-,-,-,-,-,-
GR Close Accounts,Johnnyzach,1820377,NO,NO,NON VIP,No Type,NA,M,I. Tsakopoulos,29-Jul-2026,15:00,2026-07,NOT CALLED,-,Closed - Self exclusion,-,-,-,-,-,-,-,-
GR Close Accounts,Stefanosds,1581349,NO,NO,NON VIP,No Type,NA,M,I. Tsakopoulos,29-Jul-2026,15:00,2026-07,NOT CALLED,-,Negative Type,-,-,-,-,-,-,-,-
GR Close Accounts,Kozach75,1833616,NO,NO,NON VIP,No Type,NA,M,I. Tsakopoulos,29-Jul-2026,15:00,2026-07,UNANSWERED,-,-,-,-,-,-,I. Tsakopoulos,ANSWERED,Negative,C is not interested
GR Close Accounts,argiris000,1630588,NO,NO,NON VIP,No Type,NA,M,I. Tsakopoulos,29-Jul-2026,15:00,2026-07,ANSWERED,Negative,C is not interested,-,-,-,-,-,-,-,-
GR Close Accounts,gate13marios,987354,NO,NO,NON VIP,No Type,NA,M,I. Tsakopoulos,29-Jul-2026,15:00,2026-07,NOT CALLED,-,Negative Type,-,-,-,-,-,-,-,-
GR Close Accounts,Ragkavas365,905484,NO,NO,NON VIP,No Type,NA,M,I. Tsakopoulos,29-Jul-2026,15:00,2026-07,UNANSWERED,-,-,-,-,-,-,I. Tsakopoulos,ANSWERED,Negative,C hung up the phone
GR Close Accounts,fotiniessss,3103052,NO,NO,NON VIP,No Type,NA,M,I. Tsakopoulos,29-Jul-2026,15:00,2026-07,UNANSWERED,-,-,-,-,-,-,I. Tsakopoulos,UNANSWERED,-,-
GR Close Accounts,AnnaForaki,1358116,NO,NO,NON VIP,No Type,NA,M,I. Tsakopoulos,29-Jul-2026,15:00,2026-07,ANSWERED,Negative,C hung up the phone,-,-,-,-,-,-,-,-
GR Close Accounts,xima998,1054634,NO,NO,NON VIP,No Type,NA,M,I. Tsakopoulos,29-Jul-2026,15:00,2026-07,ANSWERED,Callback,-,-,cb 30-07 after 5,-,-,I. Tsakopoulos,UNANSWERED,-,-
GR Close Accounts,Diokran1905,1444686,NO,NO,NON VIP,No Type,NA,M,I. Tsakopoulos,29-Jul-2026,15:00,2026-07,ANSWERED,Negative,C is not interested,-,possibly operated by third,-,-,-,-,-,-
GR Close Accounts,el1997,1262603,NO,NO,NON VIP,No Type,NA,M,I. Tsakopoulos,29-Jul-2026,15:00,2026-07,ANSWERED,Negative,C is not interested,-,-,-,-,-,-,-,-
GR Close Accounts,Klajdi94,1285972,NO,NO,NON VIP,No Type,NA,M,I. Tsakopoulos,29-Jul-2026,15:00,2026-07,ANSWERED,Negative,C is not interested,-,-,-,-,-,-,-,-
GR Close Accounts,RORY1977,2160714,NO,NO,NON VIP,No Type,NA,M,I. Tsakopoulos,29-Jul-2026,15:00,2026-07,UNANSWERED,-,-,-,-,-,-,I. Tsakopoulos,ANSWERED,Negative,C is not interested
GR Close Accounts,BigdaddySide,1268114,NO,NO,NON VIP,No Type,NA,F,E.Tzelou,29-Jul-2026,15:00,2026-07,UNANSWERED,-,-,-,-,-,-,E.Tzelou,UNANSWERED,-,-
GR Close Accounts,PetrosTal,3249852,NO,NO,NON VIP,No Type,NA,F,E.Tzelou,29-Jul-2026,15:00,2026-07,ANSWERED,Negative,C is not interested,-,-,-,-,-,-,-,-
GR Close Accounts,Katianastk,1732734,NO,NO,NON VIP,No Type,NA,F,E.Tzelou,29-Jul-2026,15:00,2026-07,ANSWERED,Negative,C is not interested,-,-,-,-,-,-,-,-
GR Close Accounts,NikosSp91,1350232,NO,NO,NON VIP,No Type,NA,F,E.Tzelou,29-Jul-2026,15:00,2026-07,UNANSWERED,-,-,-,-,-,-,E.Tzelou,UNANSWERED,-,-
GR Close Accounts,konpoth,1137779,NO,NO,NON VIP,No Type,NA,F,E.Tzelou,29-Jul-2026,15:00,2026-07,NOT CALLED,-,Negative Type,-,-,-,-,-,-,-,-
GR Close Accounts,xatzisnik098,1775246,NO,NO,NON VIP,No Type,NA,F,E.Tzelou,29-Jul-2026,15:00,2026-07,NOT CALLED,-,Negative Type,-,-,-,-,-,-,-,-
GR Close Accounts,anaspour95,1282621,NO,NO,NON VIP,No Type,NA,F,E.Tzelou,29-Jul-2026,15:00,2026-07,UNANSWERED,-,-,-,-,-,-,E.Tzelou,UNANSWERED,-,-
GR Close Accounts,Jimakospao,1499858,NO,NO,NON VIP,No Type,NA,F,E.Tzelou,29-Jul-2026,15:00,2026-07,UNANSWERED,-,-,-,-,-,-,E.Tzelou,UNANSWERED,-,-
GR Close Accounts,tsitsidis,3603987,NO,NO,NON VIP,No Type,NA,F,E.Tzelou,29-Jul-2026,15:00,2026-07,NOT CALLED,-,Already Active,-,-,-,-,-,-,-,-
GR Close Accounts,Bouzalamaria,1278659,NO,NO,NON VIP,No Type,NA,F,E.Tzelou,29-Jul-2026,15:00,2026-07,INVALID NUMBER,-,-,-,-,-,-,-,-,-,-
GR Close Accounts,Magkass,1786009,NO,NO,NON VIP,No Type,NA,F,E.Tzelou,29-Jul-2026,15:00,2026-07,UNANSWERED,-,-,-,-,-,-,E.Tzelou,ANSWERED,Negative,C is not interested
GR Close Accounts,kostasdm666,1051261,NO,NO,NON VIP,No Type,NA,F,E.Tzelou,29-Jul-2026,15:00,2026-07,ANSWERED,Negative,C is not interested,-,-,-,-,-,-,-,-
GR Close Accounts,tolan100,3731312,NO,NO,NON VIP,No Type,NA,F,T.Antonopoulou,29-Jul-2026,15:00,2026-07,UNANSWERED,-,-,-,-,-,-,T.Antonopoulou,UNANSWERED,-,-
GR Close Accounts,teofilakos,1415268,NO,NO,NON VIP,No Type,NA,F,T.Antonopoulou,29-Jul-2026,15:00,2026-07,ANSWERED,Negative,C Didn't Verify His Identity,-,-,-,-,-,-,-,-
GR Close Accounts,dora1987,1156986,NO,NO,NON VIP,No Type,NA,F,T.Antonopoulou,29-Jul-2026,15:00,2026-07,UNANSWERED,-,-,-,-,-,-,T.Antonopoulou,UNANSWERED,-,-
GR Close Accounts,Karatasou13,1527975,NO,NO,NON VIP,No Type,NA,F,T.Antonopoulou,29-Jul-2026,15:00,2026-07,UNANSWERED,-,-,-,-,-,-,T.Antonopoulou,UNANSWERED,-,-
GR Close Accounts,dimitraf21,1321883,NO,NO,NON VIP,No Type,NA,F,T.Antonopoulou,29-Jul-2026,15:00,2026-07,CANNOT CONNECT TO NUMBER,-,-,-,-,-,-,-,-,-,-
GR Close Accounts,Johnyster,1780452,NO,NO,NON VIP,No Type,NA,F,T.Antonopoulou,29-Jul-2026,15:00,2026-07,ANSWERED,Negative,C is not interested,-,-,-,-,-,-,-,-
GR Close Accounts,Tatevik96,1505131,NO,NO,NON VIP,No Type,NA,F,T.Antonopoulou,29-Jul-2026,15:00,2026-07,UNANSWERED,-,-,-,-,-,-,T.Antonopoulou,UNANSWERED,-,-
GR KYC,1katerhna,8852418,NO,NO,NON VIP,No Type,NA,F,E.Tzelou,29-Jul-2026,15:00,2026-07,UNANSWERED,-,-,-,-,-,-,E.Tzelou,UNANSWERED,-,-
GR KYC,altinn7,8113706,NO,NO,NON VIP,No Type,NA,F,E.Tzelou,29-Jul-2026,15:00,2026-07,UNANSWERED,-,-,-,-,-,-,E.Tzelou,ANSWERED BY 3RD PERSON,-,Inactive - KYC Required to reopen
GR KYC,code2008,8866948,NO,NO,NON VIP,No Type,NA,F,E.Tzelou,29-Jul-2026,15:00,2026-07,NOT CALLED,-,Inactive,-,SELF ECXL,-,-,-,-,-,-
GR KYC,Valadok,8868895,NO,NO,NON VIP,No Type,NA,F,E.Tzelou,29-Jul-2026,15:00,2026-07,NOT CALLED,-,Inactive,-,FRAUD,-,-,-,-,-,-
Reactivation 60,XRISTOSTEF,1829170,NO,NO,NON VIP,No Type,NA,M,D. Nompilakis,29-Jul-2026,15:00,2026-07,ANSWERED,Neutral,C may deposit at some point,SB_ND100-100,-,-,-,-,-,-,-
Reactivation 60,Ske13tor,1076961,YES,NO,NON VIP,No Type,NA,M,D. Nompilakis,29-Jul-2026,15:00,2026-07,ANSWERED,Negative,C is not interested,CS_ND100-100,-,-,-,-,-,-,-
Reactivation 60,Nikos2255,1852775,YES,NO,NON VIP,No Type,NA,M,D. Nompilakis,29-Jul-2026,15:00,2026-07,UNANSWERED,-,-,-,-,-,-,D. Nompilakis,UNANSWERED,-,-
Reactivation 60,Manikas1987,2845375,NO,NO,NON VIP,No Type,NA,M,D. Nompilakis,29-Jul-2026,15:00,2026-07,UNANSWERED,-,-,-,-,-,-,D. Nompilakis,UNANSWERED,-,-
Reactivation 60,koschronis,1795468,NO,NO,NON VIP,No Type,NA,M,D. Nompilakis,29-Jul-2026,15:00,2026-07,ANSWERED,Negative,C is not interested,SB_ND100-100,-,-,-,-,-,-,-
Reactivation 60,zara21,1316910,NO,NO,NON VIP,No Type,NA,M,D. Nompilakis,29-Jul-2026,15:00,2026-07,ANSWERED,Negative,C hung up the phone,SB_ND100-100,-,-,-,-,-,-,-
Reactivation 60,georgepsomas,1802744,NO,NO,NON VIP,No Type,NA,M,D. Nompilakis,29-Jul-2026,15:00,2026-07,ANSWERED,Negative,C is not interested,SB_ND100-100,-,-,-,-,-,-,-
Reactivation 60,VasilakiD,4655364,YES,NO,NON VIP,No Type,NA,M,D. Nompilakis,29-Jul-2026,15:00,2026-07,UNANSWERED,-,-,-,-,-,-,D. Nompilakis,UNANSWERED,-,-
Reactivation 60,Aeras1981qwe,3760062,NO,NO,NON VIP,No Type,NA,M,D. Nompilakis,29-Jul-2026,15:00,2026-07,UNANSWERED,-,-,-,-,-,-,D. Nompilakis,UNANSWERED,-,-
Reactivation 60,Nikos130,1528093,NO,NO,NON VIP,No Type,NA,M,D. Nompilakis,29-Jul-2026,15:00,2026-07,INVALID NUMBER,-,-,-,-,-,-,-,-,-,-
GR Close Accounts,makisili,804141,NO,NO,NON VIP,No Type,NA,F,E.Vagianni,29-Jul-2026,16:00,2026-07,UNANSWERED,-,-,-,-,-,-,E.Vagianni,UNANSWERED,-,-
GR Close Accounts,Stellafik,1223943,NO,NO,NON VIP,No Type,NA,F,E.Vagianni,29-Jul-2026,16:00,2026-07,CANNOT CONNECT TO NUMBER,-,-,-,-,-,-,-,-,-,-
GR Close Accounts,Mike190,1733372,NO,NO,NON VIP,No Type,NA,F,E.Vagianni,29-Jul-2026,16:00,2026-07,UNANSWERED,-,-,-,-,-,-,E.Vagianni,ANSWERED,Negative,C is not interested
GR Close Accounts,themaster532,1074807,NO,NO,NON VIP,No Type,NA,F,E.Vagianni,29-Jul-2026,16:00,2026-07,ΑNSWERED BY 3RD PERSON,-,Phone belongs to third person,-,-,-,-,-,-,-,-
GR Close Accounts,manos636,713448,NO,NO,NON VIP,No Type,NA,F,E.Vagianni,29-Jul-2026,16:00,2026-07,ANSWERED,Negative,C is not interested,-,-,-,-,-,-,-,-
GR Close Accounts,eiriniaglaia,1288389,NO,NO,NON VIP,No Type,NA,F,E.Vagianni,29-Jul-2026,16:00,2026-07,UNANSWERED,-,-,-,-,-,-,E.Vagianni,ANSWERED,Negative,C is not interested
GR KYC,Bilistsia,8092888,NO,NO,NON VIP,No Type,NA,M,I. Tsakopoulos,29-Jul-2026,16:00,2026-07,NOT CALLED,-,Underaged,-,-,-,-,-,-,-,-
GR KYC,maipss,8572288,NO,NO,NON VIP,No Type,NA,M,I. Tsakopoulos,29-Jul-2026,16:00,2026-07,UNANSWERED,-,-,-,c will call us back,-,-,I. Tsakopoulos,ANSWERED,Neutral,C didn't have time to talk
GR KYC,KngFuSaba,1856064,NO,NO,NON VIP,No Type,NA,M,I. Tsakopoulos,29-Jul-2026,16:00,2026-07,NOT CALLED,-,Closed-Double Account,-,-,-,-,-,-,-,-
GR KYC,aleks15,3275511,NO,NO,NON VIP,No Type,NA,M,I. Tsakopoulos,29-Jul-2026,16:00,2026-07,UNANSWERED,-,-,-,-,-,-,I. Tsakopoulos,UNANSWERED,-,-
GR KYC,tasogigas,8533952,NO,NO,NON VIP,No Type,NA,F,M.Ntouni,29-Jul-2026,16:00,2026-07,ANSWERED,Positive,C will send documents asap,-,-,Everything OK,-,-,-,-,-
GR KYC,dgiounas,8753460,NO,NO,NON VIP,No Type,NA,F,M.Ntouni,29-Jul-2026,16:00,2026-07,UNANSWERED,-,-,-,-,-,-,M.Ntouni,UNANSWERED,-,-
GR KYC,manosg210,8632986,NO,NO,NON VIP,No Type,NA,F,M.Ntouni,29-Jul-2026,16:00,2026-07,UNANSWERED,-,-,-,proof not ok (2025),-,-,M.Ntouni,ANSWERED BY 3RD PERSON,-,Inactive - KYC Required to reopen
GR KYC,margiescobar,8852430,NO,NO,NON VIP,No Type,NA,F,M.Ntouni,29-Jul-2026,16:00,2026-07,ANSWERED,Positive,C will send documents asap,-,-,Everything OK,-,-,-,-,-
GR KYC,kora1995,8791059,NO,NO,NON VIP,No Type,NA,F,M.Ntouni,29-Jul-2026,16:00,2026-07,ANSWERED,Positive,C will send documents asap,-,-,Everything OK,-,-,-,-,-
Reactivation 60,irenazn,1595392,NO,NO,NON VIP,No Type,NA,M,I. Tsakopoulos,29-Jul-2026,16:00,2026-07,ANSWERED,Positive,C will deposit,SB_ND100-100,-,-,-,-,-,-,-
Reactivation 60,Ropetros1981,2803406,NO,NO,NON VIP,No Type,NA,M,I. Tsakopoulos,29-Jul-2026,16:00,2026-07,ANSWERED,Negative,C is not interested,CS_ND100-100,-,-,-,-,-,-,-
Reactivation 60,thanasis6197,1900392,NO,NO,NON VIP,No Type,NA,M,I. Tsakopoulos,29-Jul-2026,16:00,2026-07,ANSWERED,Negative,C is not interested,CS_ND100-100,-,-,-,-,-,-,-
Reactivation 60,Christina009,5651213,NO,NO,NON VIP,No Type,NA,M,I. Tsakopoulos,29-Jul-2026,16:00,2026-07,UNANSWERED,-,-,-,-,-,-,I. Tsakopoulos,ANSWERED,Negative,C didn't speak
Reactivation 60,Kafxri,904523,NO,NO,NON VIP,No Type,NA,M,I. Tsakopoulos,29-Jul-2026,16:00,2026-07,UNANSWERED,-,-,-,-,-,-,I. Tsakopoulos,UNANSWERED,-,-
Reactivation 60,199666tt,1373833,NO,NO,NON VIP,No Type,NA,M,I. Tsakopoulos,29-Jul-2026,16:00,2026-07,ANSWERED,Negative,C is not interested,CS_ND100-100,-,-,-,-,-,-,-
Reactivation 60,MargaretMan,1937321,NO,NO,NON VIP,No Type,NA,M,I. Tsakopoulos,29-Jul-2026,16:00,2026-07,ANSWERED,Negative,C is not interested,CS_ND100-100,-,-,-,-,-,-,-
Reactivation 60,mulonop,1757967,NO,NO,NON VIP,No Type,NA,M,I. Tsakopoulos,29-Jul-2026,16:00,2026-07,ANSWERED,Positive,C will deposit,SB_ND100-100,-,-,-,-,-,-,-
Reactivation 60,stagetim,1451021,YES,NO,NON VIP,No Type,NA,M,I. Tsakopoulos,29-Jul-2026,16:00,2026-07,ANSWERED,Negative,C is not interested,CS_ND100-100,-,-,-,-,-,-,-
Reactivation 60,Katsios01,1913373,NO,NO,NON VIP,No Type,NA,M,I. Tsakopoulos,29-Jul-2026,16:00,2026-07,UNANSWERED,-,-,CS_ND100-100,-,-,-,I. Tsakopoulos,ANSWERED,Positive,C will deposit
GR Close Accounts,nekvivi,4150305,NO,NO,NON VIP,No Type,NA,M,D. Nompilakis,29-Jul-2026,17:00,2026-07,ANSWERED,Negative,C is not interested,-,-,-,-,-,-,-,-
GR Close Accounts,Froutagora,1294242,NO,NO,NON VIP,No Type,NA,M,D. Nompilakis,29-Jul-2026,17:00,2026-07,ANSWERED,Negative,C is not interested,-,-,-,-,-,-,-,-
GR Close Accounts,Qwert12,1934888,NO,NO,NON VIP,No Type,NA,M,D. Nompilakis,29-Jul-2026,17:00,2026-07,ANSWERED,Negative,C is not interested,-,-,-,-,-,-,-,-
GR Close Accounts,Elichatzi,3620435,NO,NO,NON VIP,No Type,NA,M,D. Nompilakis,29-Jul-2026,17:00,2026-07,ANSWERED,Negative,C is not interested,-,-,-,-,-,-,-,-
GR Close Accounts,pitsi1976,683697,NO,NO,NON VIP,No Type,NA,M,D. Nompilakis,29-Jul-2026,17:00,2026-07,UNANSWERED,-,-,-,Via to do list,-,-,D. Nompilakis,ANSWERED,Negative,C is not interested
GR Close Accounts,zisos131995,1278882,NO,NO,NON VIP,No Type,NA,M,D. Nompilakis,29-Jul-2026,17:00,2026-07,ANSWERED,Positive,C will deposit,-,-,-,-,-,-,-,-
GR Close Accounts,Anastas1a15,1540436,NO,NO,NON VIP,No Type,NA,M,D. Nompilakis,29-Jul-2026,17:00,2026-07,CANNOT CONNECT TO NUMBER,-,-,-,Call barring,-,-,D. Nompilakis,CANNOT CONNECT TO NUMBER,-,-
GR HGC,johnyjohnson,932624,NO,NO,NON VIP,No Type,ND100-200 CS or SB,M,K. Kottis,30-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,already active,-,-,-,-,-,-
GR Close Accounts,gatosgiannis,786607,NO,NO,NON VIP,No Type,NA,M,K. Kottis,30-Jul-2026,-,2026-07,NOT CALLED,-,Negative Type,-,-,-,-,-,-,-,-
GR Close Accounts,elgreg,3276310,NO,NO,NON VIP,No Type,NA,M,K. Kottis,30-Jul-2026,-,2026-07,NOT CALLED,-,Inactive - Self exclusion,-,-,-,-,-,-,-,-
GR Close Accounts,matakias12,1150101,NO,NO,NON VIP,No Type,NA,M,K. Kottis,30-Jul-2026,-,2026-07,NOT CALLED,-,Inactive - Self exclusion,-,-,-,-,-,-,-,-
GR Close Accounts,staxar71,1806867,NO,NO,NON VIP,No Type,NA,M,K. Kottis,30-Jul-2026,-,2026-07,NOT CALLED,-,Negative Type,-,-,-,-,-,-,-,-
GR Close Accounts,tzontina92,1126798,NO,NO,NON VIP,No Type,NA,M,K. Kottis,30-Jul-2026,-,2026-07,NOT CALLED,-,Already Active,-,-,-,-,-,-,-,-
GR Close Accounts,DocKrou,1012663,NO,NO,NON VIP,No Type,NA,M,K. Kottis,30-Jul-2026,-,2026-07,NOT CALLED,-,Closed - Self exclusion,-,-,-,-,-,-,-,-
GR Close Accounts,teo4knicks4,1252015,NO,NO,NON VIP,No Type,NA,M,K. Kottis,30-Jul-2026,-,2026-07,NOT CALLED,-,Negative Type,-,-,-,-,-,-,-,-
GR Close Accounts,giannioglman,801514,NO,NO,NON VIP,No Type,NA,M,K. Kottis,30-Jul-2026,-,2026-07,NOT CALLED,-,Negative Type,-,-,-,-,-,-,-,-
GR Close Accounts,Apollo13gr,758286,NO,NO,NON VIP,No Type,NA,F,N.Papachristodoulou,30-Jul-2026,-,2026-07,NOT CALLED,-,Closed - Self exclusion,-,Arb,-,-,-,-,-,-
GR Close Accounts,alexisabazai,1548767,NO,NO,NON VIP,No Type,NA,F,N.Papachristodoulou,30-Jul-2026,-,2026-07,NOT CALLED,-,Negative Type,-,Offer Abuser,-,-,-,-,-,-
GR Close Accounts,ChrisNtal,1924901,NO,NO,NON VIP,No Type,NA,F,N.Papachristodoulou,30-Jul-2026,-,2026-07,NOT CALLED,-,Already Active,-,-,-,-,-,-,-,-
GR Close Accounts,invabet,3026110,NO,NO,NON VIP,No Type,NA,F,N.Papachristodoulou,30-Jul-2026,-,2026-07,NOT CALLED,-,Already Active,-,-,-,-,-,-,-,-
GR Close Accounts,koskes00,1847002,NO,NO,NON VIP,No Type,NA,F,N.Papachristodoulou,30-Jul-2026,-,2026-07,NOT CALLED,-,Negative Type,-,Arb,-,-,-,-,-,-
GR Close Accounts,giatom59,1585291,NO,NO,NON VIP,No Type,NA,F,N.Papachristodoulou,30-Jul-2026,-,2026-07,NOT CALLED,-,Negative Type,-,Arb,-,-,-,-,-,-
GR Close Accounts,epikoinwniam,3075511,NO,NO,NON VIP,No Type,NA,F,N.Papachristodoulou,30-Jul-2026,-,2026-07,NOT CALLED,-,Negative Type,-,Monitored // D.D,-,-,-,-,-,-
GR Close Accounts,lioutas,1086046,NO,NO,NON VIP,No Type,NA,F,N.Papachristodoulou,30-Jul-2026,-,2026-07,NOT CALLED,-,Other,-,D.D #51857246,-,-,-,-,-,-
GR Close Accounts,argyCFU02,1891844,NO,NO,NON VIP,No Type,NA,M,A.Karatsis,30-Jul-2026,-,2026-07,NOT CALLED,-,Negative Type,-,-,-,-,-,-,-,-
GR Close Accounts,stefpa,2729631,NO,NO,NON VIP,No Type,NA,M,A.Karatsis,30-Jul-2026,-,2026-07,NOT CALLED,-,Other Suspension,-,EXTERNALTRANSACTION,-,-,-,-,-,-
GR Close Accounts,nikosZ100,1284148,NO,NO,NON VIP,No Type,NA,M,A.Karatsis,30-Jul-2026,-,2026-07,NOT CALLED,-,Inactive - Self exclusion,-,-,-,-,-,-,-,-
GR Close Accounts,ntheod,1633890,NO,NO,NON VIP,No Type,NA,M,A.Karatsis,30-Jul-2026,-,2026-07,NOT CALLED,-,Negative Type,-,-,-,-,-,-,-,-
GR Close Accounts,Paulito8,910327,NO,NO,NON VIP,No Type,NA,M,A.Karatsis,30-Jul-2026,-,2026-07,NOT CALLED,-,Negative Type,-,-,-,-,-,-,-,-
GR Close Accounts,Basiamen,1237898,NO,NO,NON VIP,No Type,NA,F,E.Vagianni,30-Jul-2026,-,2026-07,NOT CALLED,-,Closed - Self exclusion,-,-,-,-,-,-,-,-
GR Close Accounts,PERIKLIS1,599556,NO,NO,NON VIP,No Type,NA,F,E.Vagianni,30-Jul-2026,-,2026-07,NOT CALLED,-,Negative Type,-,-,-,-,-,-,-,-
GR Close Accounts,Kimwn123,1201579,NO,NO,NON VIP,No Type,NA,F,E.Vagianni,30-Jul-2026,-,2026-07,NOT CALLED,-,Already Active,-,-,-,-,-,-,-,-
GR Close Accounts,Porixstyle,2489584,NO,NO,NON VIP,No Type,NA,F,E.Vagianni,30-Jul-2026,-,2026-07,NOT CALLED,-,Negative Type,-,-,-,-,-,-,-,-
GR Close Accounts,Baklas,2103756,NO,NO,NON VIP,No Type,NA,F,E.Vagianni,30-Jul-2026,-,2026-07,NOT CALLED,-,Negative Type,-,-,-,-,-,-,-,-
GR KYC,Moxo22,8901104,NO,NO,NON VIP,No Type,NA,M,K. Kottis,30-Jul-2026,-,2026-07,NOT CALLED,-,Inactive,-,-,-,-,-,-,-,-
GR KYC,mkolaj,8898987,NO,NO,NON VIP,No Type,NA,F,N.Papachristodoulou,30-Jul-2026,-,2026-07,NOT CALLED,-,Inactive - KYC Required to reopen,-,FRAUDCHECK,-,-,-,-,-,-
GR KYC,Giwrgis5,8897977,NO,NO,NON VIP,No Type,NA,F,N.Papachristodoulou,30-Jul-2026,-,2026-07,NOT CALLED,-,Inactive - KYC Required to reopen,-,FRAUDCHECK,-,-,-,-,-,-
GR Non Dep,Mpnik1,8906385,YES,NO,NON VIP,No Type,NA,M,K. Kottis,30-Jul-2026,-,2026-07,NOT CALLED,-,Closed-Double Account,-,-,-,-,-,-,-,-
GR Non Dep,Aid120921,8912447,YES,NO,NON VIP,No Type,NA,M,K. Kottis,30-Jul-2026,-,2026-07,NOT CALLED,-,Closed-Double Account,-,-,-,-,-,-,-,-
